4.383318316714151369e-02,4.659231398416886077e-02,1.881166862535612813e-02,2.388714208645703607e-02,2.367483323602746423e-02,4.428171063965875842e-03,1.031454998542592413e-02,1.725370787939763811e-02,3.032900800000000105e-02,2.038600000000000134e-02,8.810000000000000123e-03,6.700000000000000226e-03,2.489999999999999852e-02,9.650000000000000591e-03,8.009999999999999759e-03,8.590000000000000413e-03,8.680000000000000215e-03,2.606999999999999942e-02,2.883000000000000146e-02,2.735999999999999890e-02,3.617999999999999688e-02,3.636999999999999955e-02,1.890000000000000013e-02,4.700000000000000185e-03,2.450000000000000094e-02,1.129999999999999928e-02,3.209999999999999659e-02,3.899999999999999929e-04,9.000000000000000567e-05
3.953017331433997944e-02,4.834236838075593734e-02,1.885771331908831644e-02,2.384303774682646967e-02,2.407531424125957872e-02,4.275273189628050682e-03,1.018101352281975194e-02,1.799611447900482941e-02,3.032900800000000105e-02,2.107099999999999945e-02,9.790000000000000091e-03,7.389999999999999868e-03,2.608999999999999861e-02,1.030999999999999972e-02,8.550000000000000308e-03,9.180000000000000659e-03,9.150000000000000147e-03,2.818999999999999978e-02,3.113000000000000142e-02,2.961000000000000090e-02,3.826000000000000234e-02,3.860000000000000236e-02,1.909999999999999892e-02,5.300000000000000024e-03,2.580000000000000002e-02,1.200000000000000025e-02,3.429999999999999716e-02,3.899999999999999929e-04,1.100000000000000039e-04
3.525945575666162429e-02,4.657277102610136305e-02,1.890375801282051169e-02,2.467505404308191139e-02,2.447579524649168628e-02,4.122375315290225523e-03,1.004747706021358322e-02,1.873852107861202071e-02,3.036326199999999850e-02,2.159499999999999961e-02,1.068000000000000026e-02,8.130000000000000074e-03,2.753999999999999851e-02,1.102999999999999987e-02,9.230000000000000357e-03,9.900000000000000813e-03,9.679999999999999369e-03,3.014000000000000012e-02,3.393000000000000183e-02,3.246000000000000274e-02,4.071000000000000313e-02,4.057999999999999802e-02,1.990000000000000102e-02,6.100000000000000387e-03,2.709999999999999909e-02,1.269999999999999948e-02,3.649999999999999772e-02,3.800000000000000209e-04,1.299999999999999886e-04
3.146809937992289113e-02,4.180405887603055176e-02,1.898371415004748361e-02,2.570403466697334174e-02,2.501871721690673150e-02,3.976277352541037445e-03,9.913940597607409297e-03,1.987949906782051843e-02,3.069152899999999864e-02,2.198900000000000160e-02,1.156000000000000083e-02,8.949999999999999623e-03,2.920999999999999985e-02,1.179000000000000013e-02,9.919999999999999998e-03,1.064000000000000015e-02,1.025000000000000043e-02,3.196999999999999842e-02,3.531999999999999723e-02,3.389999999999999958e-02,4.182999999999999913e-02,4.114999999999999908e-02,2.120000000000000009e-02,7.100000000000000408e-03,2.889999999999999861e-02,1.349999999999999985e-02,3.839999999999999664e-02,3.800000000000000209e-04,1.399999999999999877e-04
2.767674300318415798e-02,3.619326618238422749e-02,1.910826163342830078e-02,2.673301529086476169e-02,2.565829701517218994e-02,3.896469765008406076e-03,9.780404135001240576e-03,2.117042346349801499e-02,3.101694199999999874e-02,2.238000000000000059e-02,1.254000000000000080e-02,9.809999999999999276e-03,3.101999999999999896e-02,1.251999999999999988e-02,1.038999999999999993e-02,1.132999999999999979e-02,1.081999999999999976e-02,3.400999999999999857e-02,3.649999999999999772e-02,3.509000000000000313e-02,4.272999999999999715e-02,4.143000000000000155e-02,2.290000000000000022e-02,8.200000000000000691e-03,3.059999999999999873e-02,1.430000000000000021e-02,3.989999999999999797e-02,3.800000000000000209e-04,1.499999999999999869e-04
2.388538662644542829e-02,2.856445664173794599e-02,1.923280911680911795e-02,2.807055636596241660e-02,2.641710988840616225e-02,3.816662177475774274e-03,9.646867672395068385e-03,2.265138352912684713e-02,3.147936999999999957e-02,2.259800000000000003e-02,1.341000000000000004e-02,1.068999999999999985e-02,3.318000000000000116e-02,1.332000000000000024e-02,1.116999999999999937e-02,1.207000000000000087e-02,1.141999999999999960e-02,3.508000000000000007e-02,3.749000000000000249e-02,3.615000000000000158e-02,4.358000000000000068e-02,4.166999999999999871e-02,2.469999999999999973e-02,9.400000000000000369e-03,3.259999999999999704e-02,1.510000000000000057e-02,4.120000000000000051e-02,3.800000000000000209e-04,1.600000000000000131e-04
1.636374245014253492e-02,1.962584664491883249e-02,2.102143076923074574e-02,2.993667441981200106e-02,2.735522900745591610e-02,3.736854589943143339e-03,9.506940232027782586e-03,2.432513364895788968e-02,3.180906399999999801e-02,2.293699999999999906e-02,1.433000000000000072e-02,1.161000000000000053e-02,3.583000000000000074e-02,1.414999999999999938e-02,1.193999999999999923e-02,1.285000000000000031e-02,1.205999999999999954e-02,3.547999999999999765e-02,3.830000000000000071e-02,3.687000000000000000e-02,4.427999999999999992e-02,4.204999999999999710e-02,2.610000000000000167e-02,1.060000000000000005e-02,3.479999999999999760e-02,1.600000000000000033e-02,4.220000000000000140e-02,3.800000000000000209e-04,1.800000000000000113e-04
9.068888888888931854e-03,1.284680838158249253e-02,2.466815289648659204e-02,3.171172845854280248e-02,2.833460124622244961e-02,3.657047002410511102e-03,9.365811475479669454e-03,2.599888376878893223e-02,3.219013899999999956e-02,2.350500000000000159e-02,1.525999999999999926e-02,1.255000000000000039e-02,3.894000000000000239e-02,1.491999999999999924e-02,1.260000000000000009e-02,1.357000000000000046e-02,1.276000000000000051e-02,3.559999999999999970e-02,3.889000000000000096e-02,3.742999999999999799e-02,4.485999999999999710e-02,4.281000000000000083e-02,2.649999999999999925e-02,1.179999999999999973e-02,3.719999999999999696e-02,1.679999999999999896e-02,4.299999999999999656e-02,3.899999999999999929e-04,2.100000000000000087e-04
7.183764957264996039e-03,7.860791173570025325e-03,3.845716239316240154e-02,3.273121849156222785e-02,2.949257730202936578e-02,3.577239414877879300e-03,9.224682718931558056e-03,2.767263388861998172e-02,3.101999999999999896e-02,2.427500000000000144e-02,1.626999999999999974e-02,1.352000000000000077e-02,4.247000000000000081e-02,1.578999999999999848e-02,1.342999999999999923e-02,1.443999999999999971e-02,1.342999999999999923e-02,3.579999999999999849e-02,3.951999999999999957e-02,3.789000000000000007e-02,4.565999999999999920e-02,4.422999999999999848e-02,2.549999999999999836e-02,1.269999999999999948e-02,4.000000000000000083e-02,1.770000000000000046e-02,4.370000000000000273e-02,3.899999999999999929e-04,2.300000000000000070e-04
5.298641025641058488e-03,4.140506754893839673e-03,4.309380867850098884e-02,3.413565829457496092e-02,3.065055335783627155e-02,3.569327496308877853e-03,9.083553962383444924e-03,2.882301313910716478e-02,2.773000000000000118e-02,2.507300000000000154e-02,1.729999999999999941e-02,1.454000000000000084e-02,4.655999999999999722e-02,1.672999999999999834e-02,1.434999999999999991e-02,1.536999999999999998e-02,1.413999999999999979e-02,3.615999999999999770e-02,4.032999999999999780e-02,3.849000000000000338e-02,4.667000000000000315e-02,4.639999999999999680e-02,2.290000000000000022e-02,1.319999999999999993e-02,4.340000000000000108e-02,1.849999999999999908e-02,4.460000000000000075e-02,4.000000000000000192e-04,2.599999999999999772e-04
3.413517094017122239e-03,2.531234353460163310e-03,4.773045496383958308e-02,3.500003935707896030e-02,3.173713917412287339e-02,3.646731017657001573e-03,8.942425205835331792e-03,2.944003364138491827e-02,2.313000000000000125e-02,2.576799999999999924e-02,1.850999999999999868e-02,1.566000000000000031e-02,5.091999999999999998e-02,1.767000000000000168e-02,1.507000000000000006e-02,1.631000000000000158e-02,1.501000000000000077e-02,3.683999999999999775e-02,4.141000000000000236e-02,3.930000000000000160e-02,4.800999999999999712e-02,4.909999999999999781e-02,1.930000000000000118e-02,1.370000000000000037e-02,4.760000000000000342e-02,1.940000000000000058e-02,4.580000000000000043e-02,4.200000000000000174e-04,2.900000000000000017e-04
1.912505428505435019e-03,1.686911203134369491e-03,5.303397435897436868e-02,3.496401832212620020e-02,3.274333525498067388e-02,3.724134539005125293e-03,8.846209144282321177e-03,2.954620427159932242e-02,1.771000000000000005e-02,2.631000000000000005e-02,1.984000000000000000e-02,1.682000000000000162e-02,5.541000000000000092e-02,1.868999999999999828e-02,1.617000000000000035e-02,1.737000000000000002e-02,1.615000000000000116e-02,3.806999999999999967e-02,4.290000000000000063e-02,4.039999999999999841e-02,4.959999999999999826e-02,5.197999999999999843e-02,1.510000000000000057e-02,1.389999999999999916e-02,5.210000000000000048e-02,2.029999999999999860e-02,4.739999999999999769e-02,4.400000000000000157e-04,3.400000000000000244e-04
1.717949680449686045e-03,1.333001863703332703e-03,5.395112476258311779e-02,3.395697704225309616e-02,3.374485017953725297e-02,3.801538060353248146e-03,8.764418003039826585e-03,2.922414024201726995e-02,1.298000000000000022e-02,2.652099999999999944e-02,2.137000000000000011e-02,1.813999999999999987e-02,5.997000000000000247e-02,1.970999999999999835e-02,1.711999999999999980e-02,1.841999999999999887e-02,1.682000000000000162e-02,3.994999999999999940e-02,4.470999999999999974e-02,4.200999999999999873e-02,5.158000000000000085e-02,5.491999999999999660e-02,1.110000000000000049e-02,1.420000000000000082e-02,5.720000000000000084e-02,2.120000000000000009e-02,4.939999999999999947e-02,4.699999999999999859e-04,3.899999999999999929e-04
1.523393932393937939e-03,9.790925242722952650e-04,5.209740194681863196e-02,3.211596648418373057e-02,3.419828315994970225e-02,3.878941581701371866e-03,8.682626861797328524e-03,2.868920830696313623e-02,9.129999999999999227e-03,2.629199999999999940e-02,2.300999999999999920e-02,1.952999999999999875e-02,6.436999999999999666e-02,2.076000000000000068e-02,1.837000000000000091e-02,1.950999999999999956e-02,1.748999999999999860e-02,4.222000000000000058e-02,4.669000000000000233e-02,4.392999999999999683e-02,5.371000000000000080e-02,5.747000000000000025e-02,7.700000000000000247e-03,1.469999999999999953e-02,6.180000000000000077e-02,2.230000000000000038e-02,5.170000000000000290e-02,5.100000000000000366e-04,4.499999999999999877e-04
1.328838184338189399e-03,7.620696292294170358e-04,5.024367913105413919e-02,3.027495592611435804e-02,3.391658784122155573e-02,3.956345103049495153e-03,8.600835720554833932e-03,2.812336066299360796e-02,6.300000000000000044e-03,2.532699999999999882e-02,2.549999999999999836e-02,2.102000000000000049e-02,6.830999999999999572e-02,2.180999999999999953e-02,1.930000000000000118e-02,2.053999999999999923e-02,1.822000000000000008e-02,4.492999999999999772e-02,4.868000000000000105e-02,4.587999999999999717e-02,5.568000000000000033e-02,5.922000000000000181e-02,5.199999999999999761e-03,1.549999999999999989e-02,6.560000000000000553e-02,2.330000000000000127e-02,5.419999999999999818e-02,5.299999999999999807e-04,4.899999999999999842e-04
1.134282436282440642e-03,6.628660034835032189e-04,4.602461111111112030e-02,2.831924311154619678e-02,3.353331930353933149e-02,4.120350711033591434e-03,8.519044579312335871e-03,2.838256365924105712e-02,4.009999999999999676e-03,2.369299999999999878e-02,2.772000000000000158e-02,2.261000000000000162e-02,7.144000000000000350e-02,2.279000000000000123e-02,2.016000000000000084e-02,2.149999999999999828e-02,1.896000000000000116e-02,4.764000000000000179e-02,5.052999999999999853e-02,4.800000000000000100e-02,5.748999999999999944e-02,6.017000000000000126e-02,3.399999999999999811e-03,1.700000000000000122e-02,6.859999999999999432e-02,2.429999999999999868e-02,5.639999999999999875e-02,5.699999999999999772e-04,5.699999999999999772e-04
9.397266882266921018e-04,5.636623777375895103e-04,4.053620913461538494e-02,2.631363143081691738e-02,3.243970645039087608e-02,4.331696009617141616e-03,8.426420953010460915e-03,2.949188726040104583e-02,2.609999999999999907e-03,2.160199999999999967e-02,2.929999999999999966e-02,2.426999999999999991e-02,7.384999999999999898e-02,2.399000000000000091e-02,2.117000000000000132e-02,2.262000000000000122e-02,1.963000000000000161e-02,4.984000000000000236e-02,5.206000000000000211e-02,4.986999999999999766e-02,5.893000000000000321e-02,6.011999999999999983e-02,2.200000000000000133e-03,1.919999999999999832e-02,7.019999999999999851e-02,2.529999999999999957e-02,5.829999999999999766e-02,6.199999999999999999e-04,6.499999999999999702e-04
7.451709401709433449e-04,4.644587519916757476e-04,3.504780715811962877e-02,2.595589455111906377e-02,3.134609359724242067e-02,4.543041308200690929e-03,8.332355757224334941e-03,3.066586130160386600e-02,1.910000000000000022e-03,1.882500000000000145e-02,3.056999999999999995e-02,2.597999999999999962e-02,7.560000000000000053e-02,2.551000000000000142e-02,2.274999999999999939e-02,2.406000000000000152e-02,2.033000000000000085e-02,5.131000000000000144e-02,5.322999999999999954e-02,5.136000000000000287e-02,5.988999999999999879e-02,5.911999999999999894e-02,1.500000000000000031e-03,2.199999999999999872e-02,7.080000000000000182e-02,2.630000000000000046e-02,5.960000000000000020e-02,6.300000000000000261e-04,6.899999999999999667e-04
5.506151921151948049e-04,3.652551262457621475e-04,2.914055261158590357e-02,2.587093610218176021e-02,3.025248074409397567e-02,4.754386606784241111e-03,8.238290561438208967e-03,3.347820122920500824e-02,1.430000000000000064e-03,1.586500000000000063e-02,3.162999999999999839e-02,2.768999999999999934e-02,7.605000000000000648e-02,2.634999999999999842e-02,2.329000000000000167e-02,2.464999999999999830e-02,2.111000000000000029e-02,5.174999999999999739e-02,5.381999999999999978e-02,5.220999999999999946e-02,6.026000000000000106e-02,5.723000000000000309e-02,1.000000000000000021e-03,2.520000000000000018e-02,7.030000000000000138e-02,2.719999999999999848e-02,6.029999999999999943e-02,6.899999999999999667e-04,7.299999999999999632e-04
4.592137939221317949e-04,2.660515004998483847e-04,2.218100835707499663e-02,2.605158030168297154e-02,2.928444241272079238e-02,4.965731905367790425e-03,8.144225365652082993e-03,3.674251852439912314e-02,8.700000000000000051e-04,1.296399999999999983e-02,3.244999999999999968e-02,2.930999999999999925e-02,7.521999999999999520e-02,2.717999999999999930e-02,2.397000000000000172e-02,2.538999999999999937e-02,2.183999999999999830e-02,5.127000000000000307e-02,5.337000000000000077e-02,5.208000000000000129e-02,5.972999999999999837e-02,5.372999999999999998e-02,6.999999999999999929e-04,2.860000000000000042e-02,6.890000000000000291e-02,2.800000000000000058e-02,6.019999999999999657e-02,7.399999999999999894e-04,8.199999999999999824e-04
4.974082086894632444e-04,1.668478747539347033e-04,1.522146410256410530e-02,2.676581775880204628e-02,2.910334436380545078e-02,5.195615166937897315e-03,8.050160169865957019e-03,3.949845832695124404e-02,7.200000000000000453e-04,1.011300000000000046e-02,3.284999999999999726e-02,3.080000000000000099e-02,7.327999999999999792e-02,2.804999999999999855e-02,2.497999999999999873e-02,2.616999999999999882e-02,2.257999999999999938e-02,5.000000000000000278e-02,5.229000000000000314e-02,5.093999999999999917e-02,5.845000000000000195e-02,5.036999999999999811e-02,5.999999999999999474e-04,3.160000000000000309e-02,6.650000000000000355e-02,2.879999999999999921e-02,5.929999999999999855e-02,7.900000000000000121e-04,9.100000000000000016e-04
5.356026234567946940e-04,1.495640716783424131e-04,8.990587806267807264e-03,2.816724819304002037e-02,2.892224631489011266e-02,5.513378324620470464e-03,7.962909421562434920e-03,4.161833239936252316e-02,7.299999999999999632e-04,7.659599999999999916e-03,3.253000000000000336e-02,3.207999999999999741e-02,7.030000000000000138e-02,2.895999999999999963e-02,2.579000000000000042e-02,2.695000000000000173e-02,2.338000000000000148e-02,4.760000000000000342e-02,5.088999999999999774e-02,4.948999999999999927e-02,5.716999999999999860e-02,4.819999999999999979e-02,5.000000000000000104e-04,3.370000000000000079e-02,6.289999999999999758e-02,2.960000000000000131e-02,5.790000000000000008e-02,8.800000000000000313e-04,1.000000000000000021e-03
5.737970382241260351e-04,1.694280499481212461e-04,7.678220227920228187e-03,2.956867862727798751e-02,2.874114826597477801e-02,5.831141482303042745e-03,7.877399018213182905e-03,4.373820647177380921e-02,5.900000000000000296e-04,5.600700000000000123e-03,3.157999999999999696e-02,3.311000000000000054e-02,6.643999999999999906e-02,2.982999999999999888e-02,2.662000000000000130e-02,2.775999999999999995e-02,2.415000000000000133e-02,4.401999999999999663e-02,4.943999999999999784e-02,4.766000000000000097e-02,5.573000000000000176e-02,4.682999999999999663e-02,4.000000000000000192e-04,3.470000000000000168e-02,5.840000000000000052e-02,3.039999999999999994e-02,5.600000000000000117e-02,9.200000000000000278e-04,1.090000000000000040e-03
6.119914529914573763e-04,1.892920282179000248e-04,6.365852649572646509e-03,3.112752069024482884e-02,2.891878772900211350e-02,6.148904639985615025e-03,7.791888614863930022e-03,4.484951241279727663e-02,5.800000000000000034e-04,4.048099999999999789e-03,3.020000000000000115e-02,3.382000000000000284e-02,6.178000000000000158e-02,3.066999999999999935e-02,2.757000000000000076e-02,2.869000000000000022e-02,2.486000000000000015e-02,4.177999999999999770e-02,4.787000000000000283e-02,4.567000000000000226e-02,5.428999999999999798e-02,4.615999999999999964e-02,4.000000000000000192e-04,3.429999999999999716e-02,5.269999999999999685e-02,3.099999999999999978e-02,5.410000000000000225e-02,9.899999999999999946e-04,1.170000000000000033e-03
6.501858677587888258e-04,2.091560064876787765e-04,5.053485071225066565e-03,3.159919909861658160e-02,2.927561861070361940e-02,6.466667797668187306e-03,7.706378211514675405e-03,4.431570800976643992e-02,6.199999999999999999e-04,2.834099999999999987e-03,2.859000000000000083e-02,3.418999999999999817e-02,5.643000000000000099e-02,3.160999999999999921e-02,2.872999999999999859e-02,2.969000000000000111e-02,2.553000000000000061e-02,3.991000000000000103e-02,4.655999999999999722e-02,4.383999999999999703e-02,5.317000000000000198e-02,4.667999999999999927e-02,2.999999999999999737e-04,3.269999999999999990e-02,4.610000000000000209e-02,3.189999999999999780e-02,5.240000000000000213e-02,1.080000000000000014e-03,1.270000000000000078e-03
6.883802825261202754e-04,2.290199847574575281e-04,3.741117492877487054e-03,3.153142133387028256e-02,2.979460723455503932e-02,6.996082812345202212e-03,7.619251707450536149e-03,4.319488657793457004e-02,5.599999999999999509e-04,1.982400000000000048e-03,2.665999999999999967e-02,3.416000000000000286e-02,5.084000000000000324e-02,3.255000000000000254e-02,2.971999999999999989e-02,3.072000000000000078e-02,2.620000000000000107e-02,3.862999999999999767e-02,4.574000000000000288e-02,4.252000000000000224e-02,5.247999999999999887e-02,4.787000000000000283e-02,2.999999999999999737e-04,2.999999999999999889e-02,3.950000000000000039e-02,3.269999999999999990e-02,5.099999999999999672e-02,1.170000000000000033e-03,1.389999999999999960e-03
7.265746972934515081e-04,2.488839630272363340e-04,2.428749914529907111e-03,3.034084143263501843e-02,3.022315294689149542e-02,7.605501040107191628e-03,7.521701030184979077e-03,4.081539932964795003e-02,4.499999999999999877e-04,1.420599999999999944e-03,2.425000000000000072e-02,3.348000000000000281e-02,4.499000000000000221e-02,3.341999999999999832e-02,3.064000000000000057e-02,3.184000000000000025e-02,2.680000000000000090e-02,3.810999999999999804e-02,4.524999999999999856e-02,4.159000000000000197e-02,5.199999999999999761e-02,4.966000000000000275e-02,2.999999999999999737e-04,2.690000000000000030e-02,3.259999999999999704e-02,3.359999999999999792e-02,5.029999999999999749e-02,1.240000000000000000e-03,1.520000000000000084e-03
